,transaction_date_time,payment_key,customer_key,time_key,item_key,store_key,item_name,item_description,customer_name,customer_upazila,customer_district,customer_division,quarter,store_size,store_city,store_upazila,store_district,store_division,quantity,unit,unit_price,total_price
3698,12-02-2022 00:25,P021,C000419,T01479,I00024,S0009,Pepsi - 12 oz cans,a. Beverage - Soda,gaurav sethi,Bashundhara R/A,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,9,cans,16.25,146.25
3699,24-08-2020 01:50,P037,C000854,T09131,I00244,S0009,All Purpose Cleaner 409 Spray,Kitchen Supplies,nisha,Keranigong,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,119,oz,18.0,2142.0
3700,25-06-2018 01:55,P016,C000942,T04284,I00162,S0009,Gardettos Snacks,Food - Chips,nandu,Keranigong,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,19,Bags,16.0,304.0
3701,06-06-2019 02:09,P030,C001463,T00742,I00092,S0009,Ozarka Spring Water 16.9 oz bottles,Beverage Water,priti rawat,Savar,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,23,bottles,10.0,230.0
3702,03-09-2016 03:31,P006,C000572,T03643,I00099,S0009,Coffee-Mate Original Flavor Cold,Coffee Cream,manni @ manish,Uttara,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,18,oz,6.0,108.0
3703,08-05-2016 02:29,P039,C000941,T09294,I00017,S0009,Fresca Black Cherry - 12 oz cans,a. Beverage - Soda,priyansi,Dhanmondi,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,cans,6.75,20.25
3704,06-09-2018 22:08,P038,C001780,T03208,I00123,S0009,Honey Packets  ,Coffee Sweetener,preeti chaudhary,Agargaon,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,15,ct,45.0,675.0
3705,30-12-2018 21:13,P007,C000024,T09336,I00115,S0009,K Cups Daily Chef Columbian Supremo,Coffee K-Cups,vivek,Megna,Comilla,Chittagong,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,54,ct,53.0,2862.0
3706,10-03-2020 16:25,P030,C000031,T09442,I00087,S0009,V-8 Splash Variety 20 oz,Beverage - Juice,lalit kathuriya,Uttara,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,10,bottles,15.0,150.0
3707,30-10-2020 07:12,P024,C000904,T09634,I00052,S0009,Monster Lo-Carb 16 oz,Beverage - Energy/Protein,sunita,Bishwanath,Sylhet,Sylhet,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,13,cans,40.0,520.0
3708,24-02-2018 04:16,P037,C000904,T01585,I00101,S0009,French Vanilla International Delight,Coffee Cream,sunita,Bishwanath,Sylhet,Sylhet,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,17,tubs,15.0,255.0
3709,18-11-2018 07:38,P033,C000871,T05225,I00100,S0009,Coffee-mate Original Powdered Creamer,Coffee Cream,priyaki rav,Megna,Comilla,Chittagong,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,33,oz.,10.0,330.0
3710,12-08-2018 20:41,P009,C001430,T06155,I00116,S0009,K Cups Dunkin Donuts Medium Roast,Coffee K-Cups,seema,Uttara,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,51,ct,48.0,2448.0
3711,27-01-2022 22:27,P022,C000525,T02794,I00017,S0009,Fresca Black Cherry - 12 oz cans,a. Beverage - Soda,ankit,Shyamoli,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,cans,6.75,47.25
3712,05-02-2016 16:29,P028,C000191,T08508,I00113,S0009,K Cups - McCafe Premium Roast,Coffee K-Cups,kishan rai,Savar,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,35,ct,42.0,1470.0
3713,18-06-2018 16:39,P028,C000026,T01991,I00263,S0009,Advil 2 pill packets,Medicine,farmaan khan,Kharpara,B.Baria,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,44,ct,14.0,616.0
3714,28-12-2020 00:41,P030,C001914,T00750,I00017,S0009,Fresca Black Cherry - 12 oz cans,a. Beverage - Soda,gali no 5/4 samta vihar m. pur part ii delhi,Mirpur-1,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,cans,6.75,47.25
3715,12-02-2017 14:20,P020,C001262,T04051,I00137,S0009,Foam Coffee Cups - 08 ounce,Dishware - Cups Hot,heena,Mirpur-1,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,710,ct,24.0,17040.0
3716,30-09-2022 20:47,P019,C001369,T06372,I00210,S0009,Quaker Instant Oatmeal Variety ,Food - Healthy,kanchan,Megna,Comilla,Chittagong,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,17,ct,15.0,255.0
3717,08-02-2021 16:02,P001,C001049,T08109,I00186,S0009,Belvita Hard Biscuits Blueberry,Food - Healthy,kumari priyanka agarwal,Agargaon,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,18,ct,13.0,234.0
3718,22-10-2021 17:42,P002,C000797,T01612,I00162,S0009,Gardettos Snacks,Food - Chips,neha,Farmgate,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,13,Bags,16.0,208.0
3719,17-11-2021 01:20,P034,C000797,T02306,I00092,S0009,Ozarka Spring Water 16.9 oz bottles,Beverage Water,neha,Farmgate,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,28,bottles,10.0,280.0
3720,01-01-2017 13:13,P034,C001137,T06764,I00234,S0009,Spunkmeyer Muffin Variety,Food - Sweets,partibha,Gournadi,Barishal,Barishal,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,11,ct,13.0,143.0
3721,12-08-2014 10:10,P022,C000188,T06371,I00195,S0009,Dole Fruit in Gel Cups 4.3 oz,Food - Healthy,rohit kumar,Megna,Comilla,Chittagong,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,14,ct,12.5,175.0
3722,18-09-2022 10:27,P018,C000578,T08808,I00016,S0009,Dr. Pepper - 12 oz cans,a. Beverage - Soda,dinesh singh rana,Mirpur-1,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,23,cans,16.25,373.75
3723,09-02-2016 06:13,P017,C001830,T04210,I00235,S0009,Zoo Animal Cookies/Crackers,Food - Sweets,sapna,Savar,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,21,ct,14.0,294.0
3724,10-02-2014 22:55,P034,C000551,T00505,I00231,S0009,Nabisco Cookie Variety Pk Oreo/ChocChip,Food - Sweets,amit,Shyamoli,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,11,pk,16.0,176.0
3725,14-10-2016 23:28,P033,C001231,T04723,I00010,S0009,Diet Coke - 12 oz cans,a. Beverage - Soda,kajol,Uttara,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,cans,6.75,20.25
3726,02-06-2018 16:44,P027,C001450,T09600,I00151,S0009,Cheetos Flamin' Hot 1 oz,Food - Chips,gayatri @ rani,Mirpur-1,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,5,bags,17.0,85.0
3727,13-12-2020 06:20,P019,C000680,T03800,I00088,S0009,Welch's 100% Juice Variety10 oz,Beverage - Juice,kanika kathuria,Mogbazar,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,bottles,17.0,51.0
3728,08-08-2020 13:48,P003,C001792,T02329,I00188,S0009,Belvita Protein Oats Soft Biscuit,Food - Healthy,sarita devi,Mirpur-1,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,ct,14.0,42.0
3729,08-08-2020 13:48,P035,C000349,T02329,I00018,S0009,Fresca Original - 12 oz cans,a. Beverage - Soda,shahid,Keranigong,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,8,cans,6.75,54.0
3730,23-08-2017 05:42,P027,C000738,T02198,I00192,S0009,Cliff Energy Bars Variety Pack,Food - Healthy,kamni,Bishwanath,Sylhet,Sylhet,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,11,ct,24.0,264.0
3731,07-11-2018 09:33,P023,C001415,T01024,I00111,S0009,K Cups Hot Cocoa,Coffee Hot Cocoa,manju kumari,Mirpur-1,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,ct,16.0,16.0
3732,19-10-2015 06:07,P036,C000919,T00560,I00100,S0009,Coffee-mate Original Powdered Creamer,Coffee Cream,sheetal,Uttara,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,39,oz.,10.0,390.0
3733,30-11-2016 00:38,P023,C000576,T02741,I00223,S0009,Lance Variety Cracker Packs ,Food - Snacks,rajveer,Megna,Comilla,Chittagong,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,39,ct,13.5,526.5
3734,27-04-2021 06:23,P017,C000408,T08064,I00070,S0009,Gatorade Liberty Variety 12 oz,Beverage - Gatorade,amarapal,Shyamoli,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,23,bottles,17.5,402.5
3735,29-03-2015 16:11,P005,C001939,T08623,I00108,S0009,Folgers 100% Colombian Coffee,Coffee Ground,pinki,Shyamoli,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,31,oz,15.0,465.0
3736,02-07-2016 21:24,P035,C000424,T01711,I00050,S0009,Waterloo Sparkling Watermelon 12oz,a. Beverage Sparkling Water,sagar,Mirpur-1,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,6,cans,8.0,48.0
3737,16-10-2021 14:43,P010,C001646,T02635,I00148,S0009,Plastic Knives White  Heavyweight,Dishware - Utensils,minakshi,Bishwanath,Sylhet,Sylhet,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,490,ct,15.0,7350.0
3738,24-09-2020 02:18,P028,C000740,T06404,I00210,S0009,Quaker Instant Oatmeal Variety ,Food - Healthy,renu @ rinki,Kharpara,B.Baria,Chittagong,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,49,ct,15.0,735.0
3739,04-02-2016 14:42,P027,C000531,T02936,I00165,S0009,Miss Vickies Chips,Food - Chips,karan,Agargaon,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,17,bags,16.0,272.0
3740,21-03-2022 11:11,P032,C001917,T06579,I00075,S0009,Brisk Lemon Iced Tea - 12 oz cans,Beverage - Iced Tea,tanvi raheja,Savar,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,17,cans,15.5,263.5
3741,23-10-2021 12:28,P029,C001917,T03797,I00018,S0009,Fresca Original - 12 oz cans,a. Beverage - Soda,tanvi raheja,Savar,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,cans,6.75,47.25
3742,30-05-2022 10:58,P023,C001577,T04112,I00029,S0009,Sunkist Orange - 12 oz cans,a. Beverage - Soda,smt. muslima bibi,Mirpur-1,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,cans,11.5,34.5
3743,27-10-2020 11:56,P002,C001462,T08893,I00129,S0009,Truvia Natural Sweetener,Coffee Sweetener,alam aara,Megna,Comilla,Chittagong,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,262,pk,18.0,4716.0
3744,02-11-2021 23:59,P006,C001124,T08979,I00109,S0009,Folgers Classic Roast Coffee,Coffee Ground,saneha,Bashundhara R/A,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,38,oz,17.0,646.0
3745,04-05-2014 15:21,P020,C001467,T08242,I00127,S0009,Sugar in the Raw Packets,Coffee Sweetener,hoor bano,Savar,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,269,pk,12.5,3362.5
3746,24-04-2015 01:23,P026,C000984,T00977,I00065,S0009,G2 Lo Calorie Variety 20 oz,Beverage - Gatorade,sakila,Farmgate,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,4,bottles,20.0,80.0
3747,18-04-2021 08:42,P014,C000256,T00579,I00259,S0009,Lysol Wipes 100 ct,Kitchen Supplies,rahul sharma,Bashundhara R/A,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,pack,26.0,78.0
3748,12-10-2016 07:31,P033,C001878,T07273,I00183,S0009,Snickers Bars 1.8oz,Food - Chocolate,nisha,Mogbazar,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,4,ct,35.0,140.0
3749,12-04-2017 15:02,P020,C000735,T08441,I00144,S0009,Paper Plate 10 inch Ultra Strong,Dishware - Plates,salima,Kharpara,B.Baria,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,154,ct,20.0,3080.0
3750,24-09-2018 11:24,P005,C001436,T02777,I00166,S0009,Pop Chips Variety bags,Food - Chips,krishka,Bishwanath,Sylhet,Sylhet,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,bags,17.0,119.0
3751,21-02-2015 12:54,P036,C001400,T05014,I00164,S0009,"Goldfish Variety Bags, cheddar, pretzels",Food - Chips,resham yadav,Keranigong,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,9,ct,16.0,144.0
3752,15-06-2020 22:37,P017,C000945,T01257,I00010,S0009,Diet Coke - 12 oz cans,a. Beverage - Soda,varsha,Mirpur-1,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,4,cans,6.75,27.0
3753,21-12-2014 13:45,P035,C001097,T07455,I00224,S0009,Peanutbutter Filled Pretzels,Food - Snacks,ekta chauhan,Keranigong,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,36,oz,11.0,396.0
3754,13-05-2018 04:06,P014,C000910,T00860,I00151,S0009,Cheetos Flamin' Hot 1 oz,Food - Chips,archna,Mirpur-1,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,45,bags,17.0,765.0
3755,25-11-2021 09:09,P031,C001444,T01259,I00138,S0009,Foam Coffee Cups - 12 ounce,Dishware - Cups Hot,nisha,Mirpur-1,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,446,ct,32.0,14272.0
3756,22-05-2020 02:36,P031,C000189,T01382,I00196,S0009,Fiber One 90 Calorie Fudge Brownies,Food - Healthy,nandkishore karpenter,Savar,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,15,ct,16.0,240.0
3757,21-10-2015 03:28,P005,C001323,T07105,I00002,S0009,A&W Root Beer Diet - 12 oz cans,a. Beverage - Soda,pooja,Bishwanath,Sylhet,Sylhet,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,cans,6.75,6.75
3758,16-02-2014 00:38,P008,C000777,T09268,I00127,S0009,Sugar in the Raw Packets,Coffee Sweetener,pinki,Farmgate,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,339,pk,12.5,4237.5
3759,28-02-2015 14:18,P006,C000338,T03034,I00119,S0009,K Cups Original Donut Shop Med. Roast,Coffee K-Cups,udham,Megna,Comilla,Chittagong,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,96,ct,53.0,5088.0
3760,24-01-2014 00:51,P024,C000536,T07330,I00170,S0009,Veggie Chips 1oz ,Food - Chips,bablu,Dhanmondi,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,9,ct,15.0,135.0
3761,13-12-2016 03:42,P032,C001361,T09467,I00200,S0009,Kind  Bars Mini Variety Pack 0.7 oz ,Food - Healthy,ruksana bano,Megna,Comilla,Chittagong,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,8,bars,20.0,160.0
3762,05-07-2015 06:49,P017,C001542,T00551,I00122,S0009,Equal Sweetener,Coffee Sweetener,renu,Kharpara,B.Baria,Chittagong,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,147,ct,15.0,2205.0
3763,20-03-2014 02:16,P007,C000512,T02157,I00127,S0009,Sugar in the Raw Packets,Coffee Sweetener,parbhat,Megna,Comilla,Chittagong,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,475,pk,12.5,5937.5
3764,20-08-2017 18:37,P024,C001729,T03663,I00077,S0009,Fuze Iced Tea,Beverage - Iced Tea,monika,Mirpur-1,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,3,cans,6.75,20.25
3765,02-12-2017 04:04,P034,C001798,T04093,I00175,S0009,Hershey Nuggets,Food - Chocolate,sunita,Keranigong,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,9,oz,19.0,171.0
3766,08-09-2017 06:28,P024,C001817,T02638,I00212,S0009,Sargento String Cheese 0.75oz,Food - Healthy,pooja,Keranigong,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,4,ct,12.0,48.0
3767,26-07-2022 20:47,P025,C000588,T02268,I00122,S0009,Equal Sweetener,Coffee Sweetener,ravi singh,Keranigong,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,730,ct,15.0,10950.0
3768,23-05-2018 08:49,P020,C001864,T07051,I00016,S0009,Dr. Pepper - 12 oz cans,a. Beverage - Soda,aaradhana @ priyanka,Kharpara,B.Baria,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,33,cans,16.25,536.25
3769,04-05-2018 07:20,P035,C000721,T04029,I00173,S0009,Hershey Factory Favorites Mix,Food - Chocolate,aanamika misra,Savar,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,22,ct,19.0,418.0
3770,23-02-2017 02:13,P035,C000108,T04395,I00140,S0009,Foam Coffee Cups - 20 ounce,Dishware - Cups Hot,dinesh kumar,Mirpur-1,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,67,ct,29.0,1943.0
3771,03-02-2016 11:12,P021,C001304,T04283,I00163,S0009,Goldfish Pepperidge Farm Cheddar 1.5oz ,Food - Chips,sameem,Gournadi,Barishal,Barishal,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,8,bags,15.0,120.0
3772,05-06-2016 06:33,P038,C000881,T00274,I00233,S0009,"Pop-Tarts, Frosted Strawberry",Food - Sweets,mamta,Mirpur-1,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,13,ct,12.0,156.0
3773,21-01-2018 07:38,P038,C001541,T04799,I00245,S0009,Bounty Paper Towels Select a Size ,Kitchen Supplies,jyoti,Keranigong,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,2,rolls,26.0,52.0
3774,26-06-2017 14:55,P004,C000250,T03321,I00217,S0009,Unsalted Premium Blend Nuts,Food - Nuts,manoj kumar,Megna,Comilla,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,21,oz,20.5,430.5
3775,16-07-2018 04:02,P027,C000630,T07004,I00228,S0009,"Kellogg Fun Mix Cheez it, Prngls, Fam Amos",Food - Sweets,ashshwer parsad,Keranigong,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,33,pk,14.0,462.0
3776,22-04-2021 06:01,P018,C001145,T06595,I00182,S0009,Reese's Pieces Peanutbutter Candy,Food - Chocolate,deepika,Bashundhara R/A,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,2,oz,15.0,30.0
3777,08-02-2022 11:34,P023,C000483,T09523,I00156,S0009,Flamin Hot Chip Mix 1oz,Food - Chips,dinesh,Mogbazar,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,17,bags,17.0,289.0
3778,01-09-2014 20:50,P035,C001376,T09786,I00128,S0009,Sweet N Low Sweetener,Coffee Sweetener,nisha kapoor,Uttara,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,190,pk,16.0,3040.0
3779,15-11-2019 10:47,P022,C001191,T08638,I00022,S0009,Mountain Dew - 12 oz cans,a. Beverage - Soda,chama ( with child dependeri age 2 years),Farmgate,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,30,cans,16.25,487.5
3780,30-06-2021 17:34,P034,C001410,T09629,I00110,S0009,Starbuck's Pike Place,Coffee Ground,indra,Shyamoli,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,oz,22.5,22.5
3781,12-05-2018 16:00,P019,C000931,T05260,I00264,S0009,Tylenol Extra Strength 2 pill packets,Medicine,jyoti,Uttara,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,40,ct,15.0,600.0
3782,02-10-2016 17:43,P005,C000561,T04403,I00090,S0009,Dasani Bottled Water 16.9 oz,Beverage Water,ravi chandra natarajan,Bashundhara R/A,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,23,bottles,9.0,207.0
3783,27-07-2022 09:30,P022,C001208,T05430,I00072,S0009,Gatorade Variety 20 oz ,Beverage - Gatorade,vandana,Farmgate,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,23,bottles,20.0,460.0
3784,04-04-2020 19:05,P021,C001418,T07103,I00107,S0009,Dunkin Donuts Original Blend,Coffee Ground,sabbo bano,Kharpara,B.Baria,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,32,oz,20.0,640.0
3785,27-11-2021 09:23,P011,C000955,T03189,I00252,S0009,Dial Anti-bacterial  Foam 7.5oz,Kitchen Supplies,ranita,Farmgate,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,2,ct,11.0,22.0
3786,22-09-2022 06:00,P008,C000452,T01193,I00246,S0009,Cascade Gel Packs Dishwasher,Kitchen Supplies,soni,Kharpara,B.Baria,Chittagong,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,16,ct,20.0,320.0
3787,05-07-2019 07:33,P011,C001134,T04911,I00143,S0009,Hefty Supreme Foam Plates 9 inch,Dishware - Plates,sapna,Dhanmondi,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,135,ct,16.0,2160.0
3788,01-01-2020 22:11,P035,C000653,T02713,I00126,S0009,Splenda Sweetener,Coffee Sweetener,rahul,Mirpur-1,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1122,ct,25.0,28050.0
3789,03-02-2022 13:32,P035,C000537,T05517,I00018,S0009,Fresca Original - 12 oz cans,a. Beverage - Soda,rajender @ kaku,Shyamoli,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,9,cans,6.75,60.75
3790,18-02-2019 09:28,P031,C001083,T07929,I00170,S0009,Veggie Chips 1oz ,Food - Chips,payal,Savar,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,19,ct,15.0,285.0
3791,15-11-2018 04:39,P019,C001511,T08644,I00071,S0009,Gatorade Original Variety 12 oz,Beverage - Gatorade,sunita,Shyamoli,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,21,bottles,17.5,367.5
3792,04-09-2014 06:16,P012,C001881,T05655,I00212,S0009,Sargento String Cheese 0.75oz,Food - Healthy,miss geeta salvi,Bashundhara R/A,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,8,ct,12.0,96.0
3793,19-02-2016 04:18,P034,C000632,T08650,I00065,S0009,G2 Lo Calorie Variety 20 oz,Beverage - Gatorade,andhav,Bishwanath,Sylhet,Sylhet,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,18,bottles,20.0,360.0
3794,02-01-2018 00:01,P018,C000653,T09382,I00097,S0009,Vita Coconut Water 10oz ,Beverage Water,rahul,Mirpur-1,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,8,cartons,19.0,152.0
3795,23-06-2016 21:54,P011,C001078,T05492,I00074,S0009,Gatorade Zero Variety 20 oz,Beverage - Gatorade,kiran,Agargaon,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,16,bottles,20.0,320.0
3796,30-03-2015 08:08,P006,C001694,T05926,I00122,S0009,Equal Sweetener,Coffee Sweetener,lalita sharma,Mirpur-1,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,255,ct,15.0,3825.0
3797,10-07-2021 20:30,P011,C001249,T09417,I00013,S0009,Diet Gingerale 12 oz cans,a. Beverage - Soda,pooja chawriya,Farmgate,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,cans,6.75,47.25
3798,21-07-2015 09:37,P024,C001249,T04047,I00076,S0009,Diet Fuze Iced Tea,Beverage - Iced Tea,pooja chawriya,Farmgate,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,5,cans,6.75,33.75
3799,20-03-2019 15:22,P018,C001451,T07433,I00021,S0009,Hawaiian Punch - 12 oz cans,a. Beverage - Soda,pooja,Uttara,Dhaka,Dhaka,Q1,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,10,cans,6.75,67.5
3800,23-11-2021 17:05,P014,C000152,T04203,I00010,S0009,Diet Coke - 12 oz cans,a. Beverage - Soda,parveen,Mirpur-1,Dhaka,Dhaka,Q4,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,cans,6.75,6.75
3801,05-05-2017 18:34,P029,C001585,T01217,I00051,S0009,Monster Java 15 oz,Beverage - Energy/Protein ,kajal,Bashundhara R/A,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,cans,23.0,23.0
3802,05-05-2017 18:34,P019,C000886,T01217,I00031,S0009,La Croix Sparkling Coconut 12 oz,a. Beverage Sparkling Water,saroj,Megna,Comilla,Chittagong,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,22,cans,16.0,352.0
3803,16-05-2022 22:15,P018,C001223,T07346,I00044,S0009,Waterloo Sparkling Blackcherry 12oz,a. Beverage Sparkling Water,priya kumar,Bashundhara R/A,Dhaka,Dhaka,Q2,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,7,cans,8.0,56.0
3804,11-07-2022 13:13,P036,C000685,T01952,I00081,S0009,Tejava Unsweetened Black Tea 16.9oz,Beverage - Iced Tea,neha,Mirpur-1,Dhaka,Dhaka,Q3,small,Sunamganj,Tahirpur,Sunamganj,Sylhet,1,bottles,29.0,29.0
