id,transaction_date_time,payment_key,customer_key,time_key,item_key,store_key,item_name,item_description,customer_name,customer_upazila,customer_district,customer_division,quarter,store_size,store_city,store_upazila,store_district,store_division,quantity,unit,unit_price,total_price
08c55d4d-87c4-4238-817a-3563e21f0489,12-01-2022 03:49,P032,C001368,T00995,I00024,S0029,Pepsi - 12 oz cans,a. Beverage - Soda,komal,Agargaon,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,15,cans,16.25,243.75
4b9a9dfd-d163-4a2f-939e-0d41ba02cbca,08-10-2020 11:46,P022,C000567,T08395,I00009,S0029,Diet Coke - 12 oz cans,a. Beverage - Soda,mukesh soni,Keranigong,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,22,cans,16.25,357.5
848f8c49-a74a-4ef2-8e60-e599f4662aa5,17-02-2021 23:59,P029,C001465,T07886,I00165,S0029,Miss Vickies Chips,Food - Chips,kum  mamta,Bashundhara R/A,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,bags,16.0,16.0
251c7156-d177-41ce-9323-18afd99bd4b4,11-04-2014 15:33,P023,C000098,T04435,I00161,S0029,Frito Fiesta Flavors Variety,Food - Chips,amit kumar,Mirpur-1,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,Bags,17.0,17.0
711a0379-6010-423b-a7ac-24410248e3d0,17-01-2016 16:09,P005,C001874,T03745,I00211,S0029,"Sargento Bal. Breaks (fruit, nut, cheese)",Food - Healthy,bobi,Megna,Comilla,Chittagong,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,10,ct,15.0,150.0
fc669bbb-8f9c-4a2f-9bfd-3c51e0596b09,14-12-2019 09:52,P013,C000416,T08501,I00103,S0029,Hazelnut International Delight,Coffee Cream,ajay haldar,Bishwanath,Sylhet,Sylhet,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,23,tubs,15.0,345.0
a326645e-b4f5-4452-b8b1-e738bb48cb20,14-12-2019 09:52,P027,C001761,T08501,I00048,S0029,Waterloo Sparkling Mango 12oz,a. Beverage Sparkling Water,,Uttara,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,cans,8.0,8.0
01a9b851-5d6b-48d7-9e12-74a6929f7cd9,07-03-2014 11:16,P037,C001586,T04057,I00161,S0029,Frito Fiesta Flavors Variety,Food - Chips,suman,Mirpur-1,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,29,Bags,17.0,493.0
c9964eee-c537-4730-81d9-6035453e6265,13-10-2017 01:21,P030,C001885,T08214,I00179,S0029,Mars Chocolate Favorites,Food - Chocolate,anuradha,Savar,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,76,ct,19.0,1444.0
0762c278-8960-4520-973d-07a014caded6,25-06-2019 19:17,P027,C001636,T00188,I00201,S0029,Kind  Bars Variety Pack 1.4 oz ,Food - Healthy,anu jain,Keranigong,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,11,bars,23.0,253.0
fc0a5cf5-175d-4b8a-be8b-b04bc3901d4b,15-06-2018 21:49,P035,C000470,T01704,I00023,S0029,Pepsi - 12 oz cans,a. Beverage - Soda,prem singh bidla,Dhanmondi,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,cans,6.75,6.75
b45524fe-55e6-4e2b-a9f2-7ac343e1c912,05-04-2019 10:52,P007,C000875,T06109,I00074,S0029,Gatorade Zero Variety 20 oz,Beverage - Gatorade,sunita,Shyamoli,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,12,bottles,20.0,240.0
03c57f04-11c5-4a7b-9e90-677ab91a45d0,14-07-2017 12:21,P039,C000287,T04562,I00148,S0029,Plastic Knives White  Heavyweight,Dishware - Utensils,"devender singh s/o shrinath r/o kh. no. 72/1, utsa",Savar,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,279,ct,15.0,4185.0
b4535d7b-a4f7-4a72-b882-15a2f7be1973,22-03-2020 22:12,P011,C001801,T01988,I00001,S0029,A&W Root Beer - 12 oz cans,a. Beverage - Soda,chinki kanwar,Uttara,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,12,cans,11.5,138.0
7cf24a80-3a2e-419e-b53c-932aa9d2cb0d,09-11-2015 02:52,P010,C000898,T06025,I00001,S0029,A&W Root Beer - 12 oz cans,a. Beverage - Soda,devki,Keranigong,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,22,cans,11.5,253.0
37516506-93e3-412f-8eac-19634587e715,18-02-2019 09:28,P007,C000417,T07929,I00216,S0029,Planters Nut-trition 1.5 oz ,Food - Nuts,sanjay,Savar,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,9,ct,16.5,148.5
bc0748ab-54a9-4275-a9a5-96eba8e9ce79,18-08-2014 03:06,P035,C000178,T08476,I00112,S0029,Swiss Miss Hot Cocoa Mix 1 oz,Coffee Hot Cocoa,aditya som,Dhanmondi,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,51,ct,14.0,714.0
34d6490a-c2c6-4a61-b3bb-fa6d36e7b865,26-03-2017 15:50,P017,C000459,T06342,I00224,S0029,Peanutbutter Filled Pretzels,Food - Snacks,vikram dubey,Dhanmondi,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,38,oz,11.0,418.0
74651c76-477a-4284-9bfd-70dcc47224bf,17-08-2016 16:34,P011,C000877,T04579,I00158,S0029,Frito Bold Flavors Variety,Food - Chips,kamla,Megna,Comilla,Chittagong,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,41,,17.0,697.0
513d5f69-da7b-46bd-93be-a97c77efb643,18-12-2020 08:44,P038,C001360,T04554,I00040,S0029,Perrier Sparkling Water plastic 16.9oz,a. Beverage Sparkling Water,jeenat,Mogbazar,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,13,bottles,22.0,286.0
c3eedc43-707d-4057-82e2-5b13a6bf6d17,23-01-2020 06:15,P012,C001462,T01142,I00183,S0029,Snickers Bars 1.8oz,Food - Chocolate,alam aara,Megna,Comilla,Chittagong,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,2,ct,35.0,70.0
17b10370-07a7-439d-9145-62283da2b716,26-12-2019 18:53,P024,C001010,T02509,I00076,S0029,Diet Fuze Iced Tea,Beverage - Iced Tea,smt dhapa devi,Savar,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,11,cans,6.75,74.25
1685245c-156b-444c-bcb8-6e89b2efa8c1,19-09-2019 06:04,P019,C001652,T04373,I00122,S0029,Equal Sweetener,Coffee Sweetener,rinku kumari,Keranigong,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,674,ct,15.0,10110.0
bb0434e5-d192-4134-b0ac-09ec70aa82dc,13-10-2022 17:25,P018,C000519,T09072,I00023,S0029,Pepsi - 12 oz cans,a. Beverage - Soda,raja babu,Bishwanath,Sylhet,Sylhet,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,10,cans,6.75,67.5
90dac74e-93e7-4ff5-bd42-1b2d9a44c681,04-09-2021 14:20,P034,C000737,T09613,I00174,S0029,Hershey Kisses ,Food - Chocolate,priti,Bashundhara R/A,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,50,oz,18.0,900.0
9ecd234c-ad56-4612-88a8-0690b63b4dd6,17-03-2022 22:06,P035,C000252,T00450,I00204,S0029,Nature Valley Biscuit Sandwich Variety Pack ,Food - Healthy,mehraj,Uttara,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,8,ct,17.0,136.0
4061994a-e046-4ec8-8460-c5b297c8f68f,27-12-2018 07:41,P030,C001437,T00902,I00179,S0029,Mars Chocolate Favorites,Food - Chocolate,ilema,Savar,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,78,ct,19.0,1482.0
2be9be48-1cbe-4d92-91d1-bd5254b40474,01-07-2022 16:13,P004,C000075,T08463,I00177,S0029,M&M Peanut Candy 1.7 oz,Food - Chocolate,jagdish,Kharpara,B.Baria,Chittagong,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,45,ct,35.0,1575.0
eb5e3dbc-4227-49c4-af2f-efe1a4536e4b,01-02-2021 02:44,P032,C000435,T04389,I00059,S0029,Muscle Milk Protein Shake Van. 11oz,Beverage - Energy/Protein,kanheya,Mirpur-1,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,5,bottles,22.0,110.0
55ca5960-b776-46a9-ad22-39a009f95274,02-01-2018 20:14,P039,C000305,T04710,I00054,S0029,Monster Zero Ultra 16 oz,Beverage - Energy/Protein,parveen aggarwal,Keranigong,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,2,cans,40.0,80.0
019b014e-d6c2-4b6f-95a4-e6f7a4655972,19-03-2022 08:32,P015,C001152,T03375,I00043,S0029,Topo Chico 20oz plastic,a. Beverage Sparkling Water,samaiali,Uttara,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,20,bottles,24.0,480.0
743cc6bf-9db3-4d4c-9ca8-f15a2cf33db4,31-05-2022 09:14,P021,C000230,T04028,I00204,S0029,Nature Valley Biscuit Sandwich Variety Pack ,Food - Healthy,raman ralhan,Gournadi,Barishal,Barishal,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,20,ct,17.0,340.0
e1323958-a102-4c4a-840f-e6153c2bef1a,20-11-2014 04:57,P032,C000322,T03592,I00209,S0029,Quaker Instant Oatmeal Maple Brn Sugar,Food - Healthy,lavtar singh,Keranigong,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,21,ct,13.0,273.0
cd0df17e-58a4-494d-955b-22947ecd10db,17-02-2015 09:44,P021,C001950,T01785,I00121,S0029,Stirrers Coffee Stirs 7inch,Coffee Stirrers,beera,Keranigong,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,2685,ct,17.0,45645.0
cc0d4970-d57f-4c66-a705-4ce10f9a1b82,09-09-2016 18:28,P026,C001532,T08213,I00001,S0029,A&W Root Beer - 12 oz cans,a. Beverage - Soda,namarta,Savar,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,cans,11.5,11.5
ad908d86-fbdb-4b5b-89ea-e14e9414d67f,04-04-2018 10:49,P023,C001378,T06286,I00210,S0029,Quaker Instant Oatmeal Variety ,Food - Healthy,shivani,Megna,Comilla,Chittagong,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,38,ct,15.0,570.0
cb69acd0-00e2-411e-b5d8-ac0cb5972161,25-03-2020 19:12,P029,C000857,T09870,I00031,S0029,La Croix Sparkling Coconut 12 oz,a. Beverage Sparkling Water,rajni,Gournadi,Barishal,Barishal,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,9,cans,16.0,144.0
d8322755-0118-4f27-9070-7df7455083df,24-08-2021 18:09,P021,C000762,T03163,I00108,S0029,Folgers 100% Colombian Coffee,Coffee Ground,pooja kashyap,Megna,Comilla,Chittagong,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,oz,15.0,15.0
1bbcd5d2-7e03-42a9-a72e-7af4043a368e,14-06-2018 20:17,P038,C001790,T06502,I00253,S0029,ForceFlex Trash Bags 13 Gal ,Kitchen Supplies,neha,Uttara,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,52,bags,21.0,1092.0
4902341b-a0e2-4300-8fa6-ed682afa77c6,11-03-2020 07:26,P016,C000012,T01987,I00230,S0029,"Nabisco Classic Mix ccooki, cracker",Food - Sweets,aslam allam,Megna,Comilla,Chittagong,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,12,pk,15.0,180.0
0221a1ff-fcb2-49fc-a222-e9ff82c7ff90,30-07-2018 21:11,P016,C000234,T01444,I00047,S0029,Waterloo Sparkling Lime 12oz,a. Beverage Sparkling Water,sandhaya,Savar,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,11,cans,8.0,88.0
b7ff1cce-7648-473e-8364-153e92bd1709,12-03-2016 13:23,P020,C001684,T09756,I00193,S0029,Crunchy Granola Bars Oats & Honey,Food - Healthy,vinod kumar,Mohammadpur,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,34,ct,18.0,612.0
96b034f9-f784-485c-b65e-703bd3eadb63,24-12-2019 03:02,P017,C000312,T06136,I00027,S0029,Sprite - 12 oz cans,a. Beverage - Soda,monu,Bashundhara R/A,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,34,cans,16.25,552.5
38f5b379-73e7-40c2-a860-f7eecd110e8f,07-09-2016 05:08,P007,C000584,T00209,I00143,S0029,Hefty Supreme Foam Plates 9 inch,Dishware - Plates,rajesh kumar,Savar,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,201,ct,16.0,3216.0
4c30f9c1-4c79-46a0-8eea-9c05c5f8013e,06-07-2020 04:20,P014,C000880,T01462,I00137,S0029,Foam Coffee Cups - 08 ounce,Dishware - Cups Hot,,Mohammadpur,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,289,ct,24.0,6936.0
414f46d2-2d59-4a97-86bb-022bf92372b8,10-03-2014 05:01,P037,C001621,T06022,I00143,S0029,Hefty Supreme Foam Plates 9 inch,Dishware - Plates,padma,Uttara,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,3,ct,16.0,48.0
e1e1d553-3adf-44ae-969c-6f21fb559fe5,14-03-2020 18:47,P021,C000913,T08868,I00053,S0029,Monster Original Green 16 oz,Beverage - Energy/Protein,jyoti,Megna,Comilla,Chittagong,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,8,cans,40.0,320.0
14f891e0-b05e-4b08-b99b-c4e6215246bc,16-11-2020 12:49,P022,C000728,T08021,I00092,S0029,Ozarka Spring Water 16.9 oz bottles,Beverage Water,laxmi devi w/o late sh hukan chand,Megna,Comilla,Chittagong,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,5,bottles,10.0,50.0
22c99aad-23eb-4ce7-8715-eb7ab9d261a5,07-03-2018 04:03,P019,C001623,T08592,I00062,S0029,Red Bull 16oz,Beverage - Energy/Protein,anjali,Bishwanath,Sylhet,Sylhet,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,7,cans,37.0,259.0
b05269b4-c6a4-4826-9c6d-3bd06b622002,09-05-2015 17:29,P025,C001634,T00067,I00150,S0029,Baked Chips Variety Mix Frito,Food - Chips,jeta,Mirpur-1,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,27,bags,16.0,432.0
d5c2fe1f-5d7d-4ae1-b9af-e9d629d9904f,01-10-2021 04:34,P008,C001064,T08319,I00220,S0029,Austin Cookie Cracker Variety,Food - Snacks,rajkumari,Savar,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,44,ct,14.0,616.0
3acbc41c-830c-409f-a8ce-ed566f27c10c,08-08-2017 01:03,P006,C000625,T09432,I00024,S0029,Pepsi - 12 oz cans,a. Beverage - Soda,mantu kumar,Bashundhara R/A,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,23,cans,16.25,373.75
98d77efe-9d96-45b6-bb0f-0138ba52d1d8,11-06-2017 00:31,P001,C001387,T01781,I00179,S0029,Mars Chocolate Favorites,Food - Chocolate,geeta,Bishwanath,Sylhet,Sylhet,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,97,ct,19.0,1843.0
ddb68b4f-fff8-4fe5-b087-c7fda373e1ff,14-12-2021 19:11,P016,C001299,T01324,I00058,S0029,Premier Protein Shake Choc. 11oz,Beverage - Energy/Protein,poonam,Dhanmondi,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,7,bottles,22.0,154.0
1801ee3b-c4ce-40b9-8309-8ecf0e89ffc3,31-05-2019 19:15,P026,C000249,T05435,I00128,S0029,Sweet N Low Sweetener,Coffee Sweetener,hari ram,Megna,Comilla,Chittagong,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1164,pk,16.0,18624.0
4f0bda19-80c7-4194-98e9-be92cdbd2953,15-08-2016 12:42,P026,C000706,T08809,I00065,S0029,G2 Lo Calorie Variety 20 oz,Beverage - Gatorade,sarojani,Mirpur-1,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,16,bottles,20.0,320.0
c145406b-714b-4c1d-ad2a-3fdc1de3ecde,04-08-2015 14:41,P026,C001315,T09570,I00100,S0029,Coffee-mate Original Powdered Creamer,Coffee Cream,garima,Shyamoli,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,7,oz.,10.0,70.0
a034910a-a20a-4951-a6b0-ce282d0322a5,21-12-2020 03:04,P034,C001311,T06551,I00132,S0029,Clear Plastic 12 oz Cups,Dishware - Cups Cold,pooja,Gournadi,Barishal,Barishal,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,60,ct,14.0,840.0
e046d7f5-bd04-4a37-8f99-9f3651401b09,23-01-2022 16:06,P025,C001639,T00738,I00218,S0029,"Blue Diamond Almonds Rstd, Sltd",Food - Nuts,puja chauhan,Farmgate,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,6,ct,6.0,36.0
969f1361-0687-417e-a5b1-ed3191c4c8cc,10-08-2014 13:15,P019,C001198,T05701,I00035,S0029,La Croix Sparkling Lime 12 oz,a. Beverage Sparkling Water,seema,Megna,Comilla,Chittagong,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,21,cans,16.0,336.0
063b204a-f7a8-4f1c-a913-34b994785a63,19-09-2021 00:26,P014,C000760,T08873,I00103,S0029,Hazelnut International Delight,Coffee Cream,ranju,Keranigong,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,52,tubs,15.0,780.0
eb5d2e06-825d-442b-a9e4-2ee80b337f54,28-10-2021 06:11,P018,C000686,T02544,I00085,S0029,Tropicana Orange Juice 10 oz 100% ,Beverage - Juice,khushboo,Keranigong,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,6,bottles,18.0,108.0
eebabac4-069f-46e3-884c-1b538f082134,01-03-2016 22:52,P012,C001597,T06126,I00205,S0029,Nature Valley Chewy Trail Mix Bars,Food - Healthy,shivani,Mohammadpur,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,38,ct,16.0,608.0
95f549bc-6f85-41eb-9731-1ae2ea31a899,29-11-2018 10:04,P018,C001443,T09352,I00255,S0029,Kleenex Tissue Rectangle Boxes 160/box,Kitchen Supplies,pinki,Keranigong,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,6,pack,20.0,120.0
72dd7731-29d0-4762-aa74-f1b720045d7a,12-08-2018 17:05,P009,C001675,T06162,I00220,S0029,Austin Cookie Cracker Variety,Food - Snacks,meena,Shyamoli,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,20,ct,14.0,280.0
7218a76a-8395-4022-8a67-fb7f0b367a01,13-06-2019 19:30,P011,C001136,T07251,I00133,S0029,Clear Plastic Cups 9oz,Dishware - Cups Cold,ishika,Savar,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,160,ct,15.0,2400.0
638294ec-b4ce-45ad-bb4c-b7a837854c23,07-05-2018 04:02,P027,C000805,T07806,I00045,S0029,Waterloo Sparkling Grapefruit 12oz,a. Beverage Sparkling Water,priya sexena,Savar,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,9,cans,8.0,72.0
50a13c23-4272-4a23-b8c0-3ae90eb4ae91,22-11-2020 17:32,P009,C001031,T01051,I00158,S0029,Frito Bold Flavors Variety,Food - Chips,laxmi,Kharpara,B.Baria,Chittagong,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,36,,17.0,612.0
1382dc80-9678-476b-9af3-13fbb9e48a0a,25-03-2019 11:43,P003,C000875,T02828,I00229,S0029,Kellogg's Cereals Assortment Pack ,Food - Sweets,sunita,Shyamoli,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,23,ct,13.0,299.0
bdae2242-296c-4648-ae07-2dcad3361155,26-11-2017 08:59,P004,C000114,T03581,I00115,S0029,K Cups Daily Chef Columbian Supremo,Coffee K-Cups,suresh kumar,Bashundhara R/A,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,56,ct,53.0,2968.0
3d104ae6-9a2e-4f87-b86a-244b23f91705,28-08-2016 19:45,P008,C000123,T09611,I00104,S0029,Njoy Creamer Canister 16 oz,Coffee Creamer,sunil kumar,Bashundhara R/A,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,4,ct,14.0,56.0
c987420f-4f0d-44ae-9834-241600b5f692,13-08-2019 12:10,P023,C001776,T04192,I00187,S0029,Belvita Hard Biscuits Cinnamon,Food - Healthy,pooja,Dhanmondi,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,4,ct,13.0,52.0
a0ed8cb8-3f97-4d9d-843b-98e3ba3afdb8,08-12-2019 15:28,P027,C001263,T08298,I00132,S0029,Clear Plastic 12 oz Cups,Dishware - Cups Cold,priti yadav,Gournadi,Barishal,Barishal,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,162,ct,14.0,2268.0
6fedb12d-7438-4ff2-8a83-9629bbd81ad5,06-07-2016 16:47,P011,C001263,T09829,I00112,S0029,Swiss Miss Hot Cocoa Mix 1 oz,Coffee Hot Cocoa,priti yadav,Gournadi,Barishal,Barishal,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,11,ct,14.0,154.0
2dfe01dc-6ecb-40d4-bdb2-92b36dcfcbbb,14-01-2015 09:40,P029,C000091,T03945,I00107,S0029,Dunkin Donuts Original Blend,Coffee Ground,dolly @ rekha w/o monto shah,Bashundhara R/A,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,12,oz,20.0,240.0
2cd96768-edc5-4217-be61-1d615c7b64bc,01-10-2015 00:06,P026,C000294,T00527,I00135,S0029,Chinet Comfort Hot Cups with Lids 16oz,Dishware - Cups Hot,golu,Megna,Comilla,Chittagong,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,39,ct,14.0,546.0
3500a092-0f63-41e5-9bfc-96257d1ab7cf,11-12-2016 06:24,P007,C001698,T09905,I00181,S0029,Reese's Peanutbutter Cups 2/pk,Food - Chocolate,sabina @ faiziya,Mirpur-1,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,25,ct,26.0,650.0
8fd26e9e-807a-4286-860d-c72b67580b4a,01-12-2014 09:19,P006,C001987,T05166,I00212,S0029,Sargento String Cheese 0.75oz,Food - Healthy,manju,Mirpur-1,Dhaka,Dhaka,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,18,ct,12.0,216.0
8b80aedf-511e-44e9-9c12-1be5ad3b5b07,12-04-2014 20:20,P034,C000601,T04956,I00164,S0029,"Goldfish Variety Bags, cheddar, pretzels",Food - Chips,ayub khan,Bashundhara R/A,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,19,ct,16.0,304.0
f195903b-d54c-4e35-bcff-5e3b0df13d8a,23-02-2022 11:42,P022,C000601,T05545,I00188,S0029,Belvita Protein Oats Soft Biscuit,Food - Healthy,ayub khan,Bashundhara R/A,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,12,ct,14.0,168.0
92a4a535-2319-433b-a32c-bb51073505d8,25-02-2021 17:39,P004,C001584,T06460,I00047,S0029,Waterloo Sparkling Lime 12oz,a. Beverage Sparkling Water,ruksar,Shyamoli,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,11,cans,8.0,88.0
d01f6dad-c34c-45ab-a8be-e21980ea9988,11-01-2019 07:22,P022,C001080,T07757,I00040,S0029,Perrier Sparkling Water plastic 16.9oz,a. Beverage Sparkling Water,bharti,Mohammadpur,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,8,bottles,22.0,176.0
b564b0c8-1058-4e31-a18a-bde08979538a,04-12-2016 20:48,P034,C000826,T09245,I00021,S0029,Hawaiian Punch - 12 oz cans,a. Beverage - Soda,kalawati,Bishwanath,Sylhet,Sylhet,Q4,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,2,cans,6.75,13.5
97828a16-0800-480d-8519-67f6c7f2bacf,24-01-2016 09:20,P005,C001006,T04658,I00207,S0029,Nature Valley Sweet/Salty Almond Bars      ,Food - Healthy,sabnam,Mogbazar,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,42,ct,14.0,588.0
25c344da-58a7-4805-8491-c32dcddfcc7e,14-04-2015 14:21,P037,C000924,T01129,I00242,S0029,Trident Original Flavor 18/pk,Gum - Mints,shabanm,Mohammadpur,Dhaka,Dhaka,Q2,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,2,pk,12.0,24.0
a706d17d-a2c7-4db3-be39-f9b88d6d8d89,10-01-2016 13:05,P037,C001629,T07125,I00076,S0029,Diet Fuze Iced Tea,Beverage - Iced Tea,savita,Mirpur-1,Dhaka,Dhaka,Q1,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,cans,6.75,6.75
e9f9df6f-b319-41a4-ab9e-a094f1f20fe5,11-07-2020 15:01,P022,C000403,T04405,I00055,S0029,Monster Zero Ultra Variety 16 oz,Beverage - Energy/Protein,bhavesh dass,Mirpur-1,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,1,cans,40.0,40.0
7d308baa-f4d6-43af-9c1a-6c3cc252f420,15-09-2018 13:48,P010,C001888,T06288,I00243,S0029,Wint O Green LifeSavers Sugar Free,Gum - Mints,marya,Keranigong,Dhaka,Dhaka,Q3,small,C. nawabganj,Bholahat,C. nawabganj,Rajshahi,19,oz,16.0,304.0
